customer_id,customer_name,customer_segment,preferred_payment_method,communication_opt_in,customer_lifetime_value,successful_payment_count,failed_payment_count,total_payment_attempts
CUST_00794,Faris Ghosh,regular,upi,True,35536.63,3,0,3
CUST_00795,Nihal Kale,regular,card,True,91873.71,3,0,3
CUST_00796,Sanaya Bora,regular,upi,False,56254.18,0,0,0
CUST_00797,Nidra Bal,regular,upi,True,78128.34,0,0,0
CUST_00798,Riya Divan,regular,upi,True,88720.96,1,0,1
CUST_00799,Rajeshri Varkey,regular,netbanking,True,81065.37,4,0,4
CUST_00800,Udant Ratti,high_value,upi,True,128999.77,3,0,3
CUST_00801,Edhitha Vora,new,upi,True,18617.59,2,0,2
CUST_00802,Jack Gole,high_value,card,True,411632.21,3,0,3
CUST_00803,Nidhi Hans,regular,card,True,75236.26,1,0,1
CUST_00804,Samar Banik,regular,card,True,30592.27,2,1,3
CUST_00805,Gaurika Tiwari,new,upi,True,3091.81,2,0,2
CUST_00806,Agastya Kothari,new,card,True,13432.96,5,0,5
CUST_00807,Pranit Patel,new,card,True,9986.34,2,2,4
CUST_00808,Warda Lad,high_value,upi,True,143743.5,2,1,3
CUST_00809,Rudra Doshi,new,upi,True,11546.66,2,0,2
CUST_00810,Chandani Khare,regular,upi,True,80663.42,1,1,2
CUST_00811,Hemani Tella,regular,card,True,80850.82,3,0,3
CUST_00812,Ayush Narang,regular,netbanking,True,82121.76,5,2,7
CUST_00813,Urvashi Sangha,regular,upi,True,80219.95,3,0,3
CUST_00814,Krisha Jain,regular,upi,True,25073.93,4,1,5
CUST_00815,Aditya Dave,regular,upi,True,88132.4,2,0,2
CUST_00816,Mason Sen,regular,card,True,93993.59,2,2,4
CUST_00817,Yashodhara Babu,regular,card,True,68007.11,1,0,1
CUST_00818,Kamala Prasad,regular,upi,True,63043.82,2,0,2
CUST_00819,Bishakha Lad,high_value,upi,False,457657.31,2,0,2
CUST_00820,Nidra Sahni,regular,upi,True,43520.74,2,1,3
CUST_00821,Kamya Sekhon,regular,netbanking,True,71458.92,4,0,4
CUST_00822,Yashvi Jayaraman,regular,upi,True,38816.51,1,1,2
CUST_00823,Oliver Naik,high_value,netbanking,True,436060.59,2,0,2
CUST_00824,Chandran Dar,regular,netbanking,False,70237.57,3,1,4
CUST_00825,Chandran Batra,high_value,card,True,277900.33,3,3,6
CUST_00826,Utkarsh Issac,new,upi,True,17895.82,0,2,2
CUST_00827,Dakshesh Magar,new,upi,True,11218.09,3,1,4
CUST_00828,Yashvi Narain,high_value,netbanking,True,163836.51,4,0,4
CUST_00829,Harish Banik,regular,upi,True,59360.1,3,0,3
CUST_00830,Upma Bir,new,card,True,19538.62,4,2,6
CUST_00831,Saksham Pathak,high_value,card,True,369551.9,1,0,1
CUST_00832,Banjeet Kannan,high_value,card,True,323107.32,6,0,6
CUST_00833,Leela Subramaniam,regular,card,True,92388.23,3,1,4
CUST_00834,Isaiah Thaker,new,upi,True,17456.08,0,2,2
CUST_00835,Dalaja Bora,regular,upi,True,49740.01,6,2,8
CUST_00836,Kevin Solanki,regular,upi,True,56035.18,6,0,6
CUST_00837,Raghav Kapur,regular,card,True,38635.91,3,0,3
CUST_00838,Ekani Upadhyay,high_value,card,True,195373.26,3,0,3
CUST_00839,Hredhaan Kuruvilla,regular,card,True,65805.88,1,0,1
CUST_00840,Omaja Dani,regular,card,True,21434.19,2,1,3
CUST_00841,Rachita Morar,regular,card,True,86136.63,3,1,4
CUST_00842,Veda Sura,regular,upi,True,82037.2,3,1,4
CUST_00843,Wazir Borde,regular,card,True,66898.85,2,0,2
CUST_00844,Mekhala Mahal,regular,upi,True,47909.98,4,1,5
CUST_00845,Ojas Kohli,regular,card,False,33418.02,5,3,8
CUST_00846,Triya Bhat,regular,card,False,71694.54,4,0,4
CUST_00847,Parth Gola,regular,upi,True,48348.92,1,2,3
CUST_00848,Max Misra,regular,upi,True,59610.48,1,3,4
CUST_00849,Zayan Loyal,regular,upi,False,67327.48,3,2,5
CUST_00850,Zarna Tandon,high_value,card,True,211127.9,6,0,6
CUST_00851,Ekiya Viswanathan,regular,card,True,42688.86,3,0,3
CUST_00852,Anmol Bhatt,new,netbanking,True,4585.78,3,0,3
CUST_00853,Rehaan Sankaran,high_value,upi,True,316860.73,4,0,4
CUST_00854,Charvi Sha,regular,netbanking,True,43739.89,2,0,2
CUST_00855,Vrinda Boase,high_value,upi,True,311813.42,4,0,4
CUST_00856,Unni Doshi,regular,netbanking,False,88466.48,0,2,2
CUST_00857,Jai Lall,regular,upi,False,94620.73,3,0,3
CUST_00858,Rachana Bail,regular,netbanking,True,54188.85,3,1,4
CUST_00859,Chavvi Kant,regular,upi,False,21493.88,2,0,2
CUST_00860,Nachiket Lal,regular,upi,False,36600.51,2,1,3
CUST_00861,Agastya Mallick,regular,card,True,38816.33,5,1,6
CUST_00862,Harrison Padmanabhan,regular,netbanking,True,98257.96,2,0,2
CUST_00863,Aashi Kaul,regular,card,True,45188.11,1,0,1
CUST_00864,Shaurya Verma,regular,upi,False,64694.49,3,0,3
CUST_00865,Imaran Hegde,regular,upi,True,87979.95,3,0,3
CUST_00866,Indira Choudhary,regular,card,True,44314.27,3,2,5
CUST_00867,Aryan Dua,regular,netbanking,True,92536.15,2,0,2
CUST_00868,Wishi Padmanabhan,regular,upi,True,28202.21,6,1,7
CUST_00869,Shaurya Mutti,new,upi,True,15039.31,2,3,5
CUST_00870,Jacob Dar,high_value,upi,True,169397.55,5,1,6
CUST_00871,Jacob Madan,regular,card,True,93250.37,4,2,6
CUST_00872,Bakhshi Mann,regular,netbanking,True,36654.07,4,1,5
CUST_00873,Alka Hari,regular,upi,True,63260.71,1,0,1
CUST_00874,Wriddhish Khatri,new,card,True,2234.09,1,0,1
CUST_00875,Noah Taneja,regular,upi,False,41311.87,2,0,2
CUST_00876,Samar Borra,high_value,upi,True,113768.06,3,1,4
CUST_00877,Theodore Mitra,regular,card,True,78838.74,2,1,3
CUST_00878,Xalak Guha,regular,card,True,69471.87,5,2,7
CUST_00879,Rayaan Manne,high_value,card,True,143110.38,4,0,4
CUST_00880,Ekantika Thakur,new,upi,True,3480.57,4,1,5
CUST_00881,Sanya Bir,new,upi,True,5898.41,6,1,7
CUST_00882,Qasim Kant,regular,card,False,72404.57,3,1,4
CUST_00883,Chandran Yohannan,regular,upi,True,39889.48,3,0,3
CUST_00884,Abdul Acharya,regular,netbanking,True,38316.39,3,0,3
CUST_00885,Chandani Krishnamurthy,regular,netbanking,True,92478.58,2,3,5
CUST_00886,Upasna Hayer,new,upi,True,1177.59,2,1,3
CUST_00887,Chasmum Kunda,high_value,upi,True,452962.53,4,0,4
CUST_00888,Rohan Balan,regular,upi,False,33989.53,2,0,2
CUST_00889,Pranav Gaba,regular,upi,True,38274.23,1,1,2
CUST_00890,Radha Sahota,regular,card,True,24572.24,1,0,1
CUST_00891,Qushi Grover,regular,card,True,32231.1,2,1,3
CUST_00892,Kritika Choudhury,new,upi,True,14296.93,3,0,3
CUST_00893,Gautam Badal,regular,upi,True,72829.72,1,2,3
CUST_00894,Mekhala Palla,regular,netbanking,True,45612.84,6,1,7
CUST_00895,Harrison Chopra,regular,upi,True,98035.89,4,1,5
CUST_00896,Sara Pillai,regular,upi,True,67274.64,3,0,3
CUST_00897,Rishi Chanda,regular,netbanking,True,33241.89,5,1,6
CUST_00898,Harshil Sridhar,regular,upi,True,67903.37,5,5,10
CUST_00899,Bishakha Rajagopalan,regular,upi,True,98240.03,3,3,6
CUST_00900,Yoshita Anand,regular,upi,True,45352.64,4,0,4
CUST_00901,Vedhika Jani,regular,card,True,22535.64,2,0,2
CUST_00902,Ikbal Zachariah,regular,netbanking,True,72372.44,4,0,4
CUST_00903,Darpan Manne,regular,upi,True,69775.92,3,3,6
CUST_00904,Omkaar Raj,regular,upi,True,55889.59,3,1,4
CUST_00905,Ojas Dhingra,new,upi,True,6954.64,5,2,7
CUST_00906,Nirja Balakrishnan,new,card,False,14291.28,1,0,1
CUST_00907,Onveer Tiwari,regular,card,True,93317.31,1,1,2
CUST_00908,Victor Pandit,high_value,upi,True,266295.25,2,0,2
CUST_00909,Lopa Mangat,regular,upi,True,58644.02,3,0,3
CUST_00910,Shaurya Loyal,regular,upi,True,30727.31,3,1,4
CUST_00911,Indrajit Chaudhry,regular,card,True,39203.93,2,2,4
CUST_00912,Shaurya Sarkar,high_value,netbanking,True,267980.42,3,1,4
CUST_00913,Girindra Lata,regular,netbanking,True,70096.12,2,1,3
CUST_00914,Eshana Dey,regular,netbanking,False,48016.46,3,1,4
CUST_00915,Ayaan Mukherjee,new,card,True,11076.87,1,2,3
CUST_00916,Aachal Raman,regular,upi,False,90181.91,1,0,1
CUST_00917,Januja Tiwari,regular,upi,True,85618.08,3,0,3
CUST_00918,Kabir Dewan,regular,netbanking,True,62541.44,3,1,4
CUST_00919,Xiti Mital,regular,upi,True,90445.48,4,1,5
CUST_00920,Tejas Mistry,regular,upi,True,50100.33,2,0,2
CUST_00921,Laksh Dara,regular,upi,True,73643.15,1,0,1
CUST_00922,Sai Radhakrishnan,regular,upi,True,91705.69,4,0,4
CUST_00923,Finn Mander,regular,upi,True,91414.92,2,1,3
CUST_00924,Udant Chadha,regular,upi,True,96889.77,5,0,5
CUST_00925,Anya Bora,regular,upi,True,81800.62,6,3,9
CUST_00926,Gavin Balasubramanian,regular,netbanking,False,99927.63,0,1,1
CUST_00927,Ojasvi Shenoy,new,upi,True,1197.13,3,2,5
CUST_00928,Ekiya Tella,regular,card,True,43934.25,2,1,3
CUST_00929,Quincy Bal,high_value,upi,True,260492.53,2,0,2
CUST_00930,Yashvi Sampath,regular,upi,False,89656.49,1,1,2
CUST_00931,Fariq Misra,regular,upi,True,40910.77,4,0,4
CUST_00932,Onkar Gulati,high_value,card,True,480711.53,6,2,8
CUST_00933,Aditya Sharaf,regular,upi,True,78255.11,3,0,3
CUST_00934,Urmi Rajan,regular,upi,True,30180.66,0,1,1
CUST_00935,Champak Talwar,regular,netbanking,True,31535.55,4,1,5
CUST_00936,Warhi Ravel,regular,card,True,94916.6,3,2,5
CUST_00937,Pallavi Goel,high_value,card,True,287995.16,1,0,1
CUST_00938,Sathvik Acharya,high_value,upi,True,313175.75,3,0,3
CUST_00939,Deepa Shah,high_value,upi,True,216352.27,5,0,5
CUST_00940,Radhika Dada,regular,card,True,93914.09,5,0,5
CUST_00941,Ronith Sethi,new,upi,True,7494.16,4,0,4
CUST_00942,Ati Contractor,new,upi,True,6650.85,1,1,2
CUST_00943,Bhavani Dani,high_value,netbanking,True,255098.39,4,1,5
CUST_00944,Kalpit Venkatesh,regular,card,True,39066.81,2,0,2
CUST_00945,Mohini Hans,regular,upi,True,67810.62,3,0,3
CUST_00946,Rachana Varghese,new,upi,True,1239.33,1,1,2
CUST_00947,Dev Upadhyay,regular,upi,True,37218.3,4,0,4
CUST_00948,Bahadurjit Gara,high_value,card,True,431988.35,0,0,0
CUST_00949,Chandresh Chowdhury,regular,netbanking,True,75779.08,2,0,2
CUST_00950,Tarak Soman,new,netbanking,True,14421.5,0,1,1
CUST_00951,Arjun Korpal,regular,netbanking,False,21357.94,1,2,3
CUST_00952,Hredhaan Narayan,regular,card,True,98122.78,2,1,3
CUST_00953,Urvi Nanda,regular,upi,True,82582.76,1,1,2
CUST_00954,Yahvi Chaudhry,regular,upi,True,51389.21,4,0,4
CUST_00955,Maanas Memon,new,card,False,3173.64,3,0,3
CUST_00956,Quincy Goswami,regular,upi,True,62782.48,0,1,1
CUST_00957,Harini Narayanan,high_value,card,True,424273.98,2,1,3
CUST_00958,Brijesh Radhakrishnan,regular,upi,True,99647.46,7,1,8
CUST_00959,Saanvi Chaudhry,high_value,upi,True,259331.28,4,1,5
CUST_00960,Hritik Subramanian,regular,upi,False,30226.43,0,1,1
CUST_00961,Faras Sidhu,regular,card,True,40079.66,3,1,4
CUST_00962,Jhalak Deol,regular,card,True,99952.76,5,1,6
CUST_00963,Yahvi Prasad,regular,card,False,28987.94,4,0,4
CUST_00964,Watika Patil,new,netbanking,True,7652.5,1,0,1
CUST_00965,Veda Nagy,new,card,False,19316.54,2,3,5
CUST_00966,Owen Dugar,high_value,upi,True,480868.17,3,1,4
CUST_00967,Zayan Venkataraman,regular,card,True,90594.22,3,1,4
CUST_00968,Irya Parmar,high_value,card,True,386927.49,2,0,2
CUST_00969,Omaja Tank,new,card,True,9514.24,4,0,4
CUST_00970,Hemal Pai,regular,netbanking,False,33774.35,0,0,0
CUST_00971,Lakshmi Naik,new,card,True,8656.28,2,0,2
CUST_00972,Shaurya Date,regular,upi,True,48512.1,1,0,1
CUST_00973,Aahana Lad,regular,netbanking,True,75710.49,0,1,1
CUST_00974,Deepa Pillay,high_value,upi,True,432110.81,3,0,3
CUST_00975,Krish Aggarwal,new,card,True,10256.89,2,0,2
CUST_00976,Zinal Basu,regular,upi,False,48603.34,4,0,4
CUST_00977,Vanya Bahl,regular,netbanking,True,67514.18,3,2,5
CUST_00978,Damyanti Agate,new,upi,True,13263.43,4,0,4
CUST_00979,Widisha Sethi,regular,upi,True,72185.19,4,1,5
CUST_00980,Baghyawati Patel,high_value,netbanking,True,496175.5,4,2,6
CUST_00981,Siddharth Dubey,regular,upi,True,52406.94,3,0,3
CUST_00982,Eta Gole,regular,upi,True,76954.96,0,0,0
CUST_00983,Karan Ramanathan,regular,netbanking,True,77609.96,3,1,4
CUST_00984,Sai Prabhakar,regular,card,True,49882.73,1,0,1
CUST_00985,Ekta Som,regular,upi,True,42100.56,3,0,3
CUST_00986,Adweta Ramachandran,new,netbanking,True,15424.7,1,0,1
CUST_00987,Ekalinga De,regular,upi,True,61262.05,3,0,3
CUST_00988,Sai Raja,high_value,card,True,179886.29,2,0,2
CUST_00989,Ishaan Sha,new,card,True,2473.47,2,2,4
CUST_00990,Waida Contractor,regular,upi,True,67445.07,5,1,6
CUST_00991,Wyatt Kapadia,regular,card,True,45691.32,2,1,3
CUST_00992,Rachita Chopra,regular,card,True,34070.99,1,1,2
CUST_00993,Omkaar Sami,regular,card,False,97397.79,6,1,7
CUST_00994,Watika Borde,regular,upi,True,47033.19,0,0,0
CUST_00995,Gagan Pandit,regular,upi,True,43053.18,3,0,3
CUST_00996,Jhalak Taneja,regular,upi,False,69505.66,3,0,3
CUST_00997,Rajata Golla,regular,upi,True,45429.64,1,1,2
CUST_00998,Amrita Patla,regular,upi,True,27126.96,1,1,2
CUST_00999,Ijaya Kunda,regular,upi,True,45358.89,3,1,4
CUST_01000,Orinder Bains,high_value,upi,True,392770.52,6,0,6
CUST_01001,Chavvi Badami,regular,card,True,51452.9,2,0,2
CUST_01002,Tripti Malhotra,regular,card,False,91832.43,4,1,5
CUST_01003,Rohan Talwar,regular,netbanking,True,60657.03,4,0,4
CUST_01004,Rishi Pal,regular,card,True,75776.96,2,0,2
CUST_01005,Yug Tak,regular,card,True,78117.59,7,1,8
CUST_01006,Sathvik Sarraf,regular,upi,True,49405.3,0,1,1
CUST_01007,Radha Gulati,regular,card,True,34082.76,3,0,3
CUST_01008,Vyanjana Nair,new,card,True,6157.9,6,0,6
CUST_01009,Nimrat Sodhi,regular,upi,True,37662.35,6,0,6
CUST_01010,Lekha Dhawan,regular,upi,True,66966.44,2,1,3
CUST_01011,Lakshit Wagle,regular,netbanking,True,91986.75,5,1,6
CUST_01012,Xalak Gola,high_value,upi,True,389987.91,0,2,2
CUST_01013,Qadim Bains,regular,upi,True,75103.89,3,2,5
CUST_01014,Balendra D’Alia,regular,card,True,60349.68,4,0,4
CUST_01015,Vidhi Sekhon,regular,card,True,53352.85,6,0,6
CUST_01016,Kashish Koshy,regular,upi,True,94155.48,4,1,5
CUST_01017,Aachal Bala,regular,card,True,47213.5,5,1,6
CUST_01018,Ekaja Manda,regular,upi,True,72218.81,4,0,4
CUST_01019,Rachana Chana,regular,card,True,57255.82,0,1,1
CUST_01020,Watika Luthra,regular,upi,True,67394.85,4,1,5
CUST_01021,Yoshita Rau,regular,upi,True,99071.63,2,0,2
CUST_01022,Jalsa Issac,new,upi,True,2080.28,2,3,5
CUST_01023,Gautami Ramanathan,regular,netbanking,False,97406.02,3,0,3
CUST_01024,Raksha Barad,regular,card,True,76288.39,3,1,4
CUST_01025,Ekansh Toor,high_value,upi,False,191950.18,1,2,3
CUST_01026,Bhavya Kar,regular,upi,True,84487.42,1,0,1
CUST_01027,Umang Pau,regular,card,True,39273.93,3,0,3
CUST_01028,Jagvi Lall,regular,upi,True,95206.94,2,0,2
CUST_01029,Zarna Salvi,regular,card,True,56438.73,1,0,1
CUST_01030,Rachita Chahal,regular,card,True,52709.32,5,1,6
CUST_01031,Siddharth Behl,regular,netbanking,True,98361.09,5,0,5
CUST_01032,Saksham Gupta,high_value,card,True,403290.3,3,0,3
CUST_01033,Agastya Thaker,regular,upi,True,51458.74,1,0,1
CUST_01034,Ishita Bajwa,regular,upi,True,69809.73,4,2,6
CUST_01035,Hemani Magar,regular,upi,True,63849.71,7,0,7
CUST_01036,Gabriel Comar,regular,card,True,49051.98,2,2,4
CUST_01037,Ati Tata,regular,upi,True,69139.43,2,0,2
CUST_01038,Oni Virk,regular,card,True,51925.83,1,0,1
CUST_01039,Abdul Srivastava,high_value,upi,True,308661.06,4,1,5
CUST_01040,Idika Balakrishnan,regular,upi,True,28853.64,0,0,0
CUST_01041,Vihaan Malhotra,regular,netbanking,True,37431.73,4,0,4
CUST_01042,Dev Krishnan,high_value,netbanking,True,141513.71,1,0,1
CUST_01043,Ekalinga Contractor,new,upi,True,3946.58,2,0,2
CUST_01044,Jhalak Sant,regular,card,True,79387.69,4,1,5
CUST_01045,Baljiwan Hans,high_value,card,True,342101.44,5,0,5
CUST_01046,Vedika Halder,regular,upi,True,25270.71,3,0,3
CUST_01047,Abha Wali,regular,upi,True,31024.44,4,1,5
CUST_01048,Oliver Nigam,new,upi,True,9913.7,0,0,0
CUST_01049,Charita Sha,high_value,card,True,208740.63,3,1,4
CUST_01050,Dhriti Chatterjee,high_value,upi,True,162355.12,4,0,4
CUST_01051,Gaurang Nayak,high_value,card,False,454076.13,3,1,4
CUST_01052,Lajita Kata,regular,upi,True,56597.7,4,3,7
CUST_01053,Saumya More,new,card,True,6948.28,2,1,3
CUST_01054,Eesha Sandhu,regular,upi,True,32746.23,3,2,5
CUST_01055,Hredhaan Hayer,regular,upi,True,41520.69,3,0,3
CUST_01056,Chaitanya Suri,high_value,upi,True,464590.12,3,1,4
CUST_01057,Girindra Atwal,regular,upi,True,27113.69,4,0,4
CUST_01058,Ojas Mohan,regular,card,True,26986.52,1,0,1
CUST_01059,Patrick Dyal,regular,card,True,24988.8,5,0,5
CUST_01060,Yochana Seshadri,new,upi,True,15507.52,2,0,2
CUST_01061,Meera Pant,regular,upi,True,30602.64,8,1,9
CUST_01062,Maanas Mitter,regular,upi,True,30096.9,3,0,3
CUST_01063,Om Kohli,regular,upi,True,76645.29,2,0,2
CUST_01064,Wridesh Lal,regular,card,True,86514.1,3,3,6
CUST_01065,Jyoti Cheema,regular,netbanking,True,95268.67,3,0,3
CUST_01066,Zaitra Dave,regular,card,True,71697.89,3,2,5
CUST_01067,Vedika Nayar,high_value,upi,True,265513.89,4,2,6
CUST_01068,Watika Prashad,regular,netbanking,True,90575.47,2,2,4
CUST_01069,Ati Chowdhury,regular,upi,True,59475.45,1,0,1
CUST_01070,Anya Borah,regular,upi,True,64446.71,2,1,3
CUST_01071,Ethan Naidu,regular,upi,True,61662.7,2,2,4
CUST_01072,Thomas Malhotra,regular,upi,True,27142.66,5,0,5
CUST_01073,Laksh Prasad,high_value,card,True,163495.23,6,0,6
CUST_01074,Anusha Bains,regular,netbanking,True,51688.64,1,0,1
CUST_01075,Atharv Tata,new,upi,True,14495.91,0,0,0
CUST_01076,Ishani Ray,high_value,card,True,480295.75,5,0,5
CUST_01077,Gaurav Maharaj,new,upi,True,10069.42,4,0,4
CUST_01078,Baljiwan Narasimhan,high_value,netbanking,True,191313.84,1,0,1
CUST_01079,Ekaraj Bhattacharyya,regular,netbanking,True,81782.03,0,1,1
CUST_01080,Tara Virk,regular,netbanking,True,78714.71,0,0,0
CUST_01081,Widisha Tripathi,regular,upi,False,42872.59,3,0,3
CUST_01082,Vivaan Hegde,regular,card,True,99187.58,5,0,5
CUST_01083,Hredhaan Sachar,regular,upi,True,73349.05,1,1,2
CUST_01084,Waida Palla,new,card,True,10475.95,2,2,4
CUST_01085,Diya Sharma,regular,upi,True,74135.94,2,1,3
CUST_01086,Jairaj Divan,regular,card,True,82945.18,6,0,6
CUST_01087,Irya Bhatnagar,regular,upi,True,47372.38,3,1,4
CUST_01088,Parth Saha,regular,upi,True,89222.83,5,2,7
CUST_01089,Brijesh Desai,regular,upi,True,72408.47,3,1,4
CUST_01090,Fiyaz Ratti,high_value,upi,True,152141.05,4,2,6
CUST_01091,Bhavna Buch,new,card,True,13220.12,4,0,4
CUST_01092,Wakeeta Sahni,new,upi,True,14645.84,2,0,2
CUST_01093,Nirja Chada,regular,upi,True,41391.26,3,0,3
CUST_01094,Tanay Dara,regular,upi,True,53001.52,2,2,4
CUST_01095,Bhanumati Shan,regular,card,True,65937.15,2,1,3
CUST_01096,Rudra Sur,new,upi,True,15955.63,2,3,5
CUST_01097,Yash Bava,regular,upi,True,63633.95,3,2,5
CUST_01098,Mitali Shah,regular,card,True,71647.75,2,0,2
CUST_01099,Charita Vig,new,upi,True,8100.46,1,0,1
CUST_01100,Wahab Kala,regular,card,True,31222.13,6,1,7
CUST_01101,Azaan Subramaniam,regular,upi,True,78522.5,4,3,7
CUST_01102,Chandran Subramanian,regular,card,True,91564.45,4,1,5
CUST_01103,Nitara Parsa,regular,upi,True,35765.82,5,0,5
CUST_01104,Garima Basak,new,card,True,19682.58,1,0,1
CUST_01105,Ishani Kumer,high_value,upi,True,424610.51,0,0,0
CUST_01106,Saumya Bhakta,regular,upi,False,36307.1,2,0,2
CUST_01107,Yatan Mand,regular,netbanking,True,77576.45,3,1,4
CUST_01108,Vrinda Suri,regular,upi,True,48203.6,1,0,1
CUST_01109,Abhimanyu Dayal,regular,upi,True,90888.47,3,0,3
CUST_01110,Reva Suri,regular,netbanking,True,41468.28,2,1,3
CUST_01111,Samaksh Oommen,regular,card,True,73547.48,5,0,5
CUST_01112,Faras Sunder,regular,upi,True,60284.08,2,1,3
CUST_01113,Vidhi Bandi,regular,upi,True,32575.31,1,0,1
CUST_01114,Dipta Choudhary,regular,upi,True,64401.14,4,0,4
CUST_01115,Bina Bains,regular,card,True,72461.24,1,0,1
CUST_01116,Mitesh Srinivas,regular,card,False,94855.73,3,1,4
CUST_01117,Finn Iyer,new,upi,False,13237.94,6,1,7
CUST_01118,Eesha Dar,regular,upi,True,99803.18,2,1,3
CUST_01119,Ayaan Varty,regular,card,True,95047.91,4,2,6
CUST_01120,Ronith Nadkarni,new,upi,True,6142.12,2,1,3
CUST_01121,Gavin Sethi,high_value,upi,True,405025.57,1,1,2
CUST_01122,Aashi Kalla,regular,card,True,26349.84,1,0,1
CUST_01123,Advaith Upadhyay,regular,upi,True,88675.13,2,1,3
CUST_01124,Ikbal Bahri,regular,card,True,41105.31,8,0,8
CUST_01125,Chandani Mannan,regular,upi,True,25184.02,3,0,3
CUST_01126,Ethan Nayak,regular,card,True,61812.63,7,1,8
CUST_01127,Keya Rao,regular,netbanking,True,62756.34,1,0,1
CUST_01128,Gunbir Keer,regular,netbanking,True,77460.01,3,0,3
CUST_01129,Lipika Pandey,high_value,card,True,100625.8,1,2,3
CUST_01130,Shaurya Nazareth,high_value,upi,True,346454.2,1,1,2
CUST_01131,Frado Vora,new,upi,True,9543.14,1,1,2
CUST_01132,Chaaya Sandhu,regular,card,True,48159.78,7,1,8
CUST_01133,Bina Dhaliwal,regular,upi,True,55632.87,7,0,7
CUST_01134,Jeevika Varghese,regular,upi,True,45974.58,4,0,4
CUST_01135,Siya Gokhale,regular,upi,True,36319.16,3,0,3
CUST_01136,George Kapoor,regular,card,True,24337.22,1,1,2
CUST_01137,Amaira Jaggi,regular,upi,True,92134.05,4,2,6
CUST_01138,Qushi Bains,high_value,netbanking,True,265472.55,2,0,2
CUST_01139,Kiaan Comar,high_value,card,True,163904.2,1,0,1
CUST_01140,Manbir Parikh,regular,card,True,32207.08,1,1,2
CUST_01141,Irya Taneja,regular,upi,True,66190.39,3,1,4
CUST_01142,Siya Gulati,new,netbanking,True,18363.86,4,0,4
CUST_01143,Ethan Krishnamurthy,high_value,upi,True,234680.75,3,0,3
CUST_01144,Naksh Biswas,new,upi,True,14934.68,2,4,6
CUST_01145,Andrew Chacko,regular,card,True,88255.71,4,0,4
CUST_01146,Advika Thakur,regular,card,True,49892.88,0,0,0
CUST_01147,Aadhya Subramanian,regular,card,True,91340.42,6,1,7
CUST_01148,Tristan Rege,regular,upi,True,21135.32,2,0,2
CUST_01149,Naveen Sharma,regular,netbanking,True,89650.58,1,0,1
CUST_01150,Oscar Sinha,regular,card,True,44686.07,2,2,4
CUST_01151,Hredhaan Jha,new,card,True,6145.91,2,1,3
CUST_01152,Utkarsh Mishra,regular,upi,True,91839.65,4,0,4
CUST_01153,Tanvi Pradhan,new,card,True,2670.02,4,1,5
CUST_01154,Qushi Nayak,regular,card,False,77292.08,6,0,6
CUST_01155,Nitesh Arya,regular,upi,True,25794.15,3,0,3
CUST_01156,Jagdish Dugar,regular,netbanking,True,75817.15,3,2,5
CUST_01157,Eta Gill,regular,upi,False,81162.5,1,0,1
CUST_01158,Aayush Dixit,new,upi,True,19876.86,1,3,4
CUST_01159,Falguni Dube,new,upi,True,12876.48,2,2,4
CUST_01160,Aryan Soman,regular,upi,True,68130.56,2,0,2
CUST_01161,Osha Koshy,regular,upi,True,85892.0,3,1,4
CUST_01162,Falguni Deo,regular,card,True,44461.67,2,1,3
CUST_01163,Chaitanya Arya,regular,upi,True,45054.97,4,0,4
CUST_01164,Lila Keer,regular,upi,True,31376.56,8,1,9
CUST_01165,Mahika Din,regular,upi,True,75324.67,0,0,0
CUST_01166,Laksh Khalsa,regular,upi,True,20696.81,4,1,5
CUST_01167,Raghav Bhardwaj,regular,netbanking,True,25395.17,1,1,2
CUST_01168,Avi Sundaram,high_value,upi,True,472849.55,8,0,8
CUST_01169,Rajata Dey,regular,netbanking,True,71950.39,1,1,2
CUST_01170,Caleb Singh,regular,upi,True,48331.28,4,0,4
CUST_01171,Januja Srinivas,regular,card,True,41466.51,2,0,2
CUST_01172,Saanvi Kurian,regular,card,True,45301.5,6,1,7
CUST_01173,Ijaya Singhal,regular,upi,True,84044.49,3,0,3
CUST_01174,Deepa Raju,new,card,True,4304.88,6,0,6
CUST_01175,Diya Thakur,high_value,upi,True,337057.73,3,1,4
CUST_01176,Niharika Sule,regular,upi,True,67439.14,5,1,6
CUST_01177,Abha Sharma,regular,upi,True,88246.33,2,1,3
CUST_01178,Ishita Goel,regular,netbanking,True,80931.93,2,1,3
CUST_01179,Rohan Wali,new,upi,True,4371.65,1,0,1
CUST_01180,Vyanjana Chaudhuri,regular,upi,True,24989.14,5,1,6
CUST_01181,Orinder Parikh,regular,card,True,63514.59,1,0,1
CUST_01182,Omkaar Guha,regular,upi,True,46116.81,2,2,4
CUST_01183,Pushti Balasubramanian,regular,card,False,93545.74,4,2,6
CUST_01184,Yashica Chaudhary,regular,card,True,25071.71,1,0,1
CUST_01185,Yachana Venkataraman,regular,upi,True,79604.13,1,1,2
CUST_01186,Barkha Kar,regular,card,True,58105.5,6,0,6
CUST_01187,Jacob Behl,high_value,upi,True,239160.4,4,0,4
CUST_01188,Logan Dube,regular,card,True,67445.38,1,0,1
CUST_01189,Januja Soni,regular,card,True,85963.18,2,0,2
CUST_01190,Azad Vyas,regular,netbanking,True,69587.28,1,0,1
