customer_id,customer_name,customer_segment,preferred_payment_method,communication_opt_in,customer_lifetime_value,successful_payment_count,failed_payment_count,total_payment_attempts
UNSEEN_CUST_00661,Charvi Dasgupta,regular,upi,True,72289.39,3,0,3
UNSEEN_CUST_00662,Shivansh Vohra,regular,upi,True,38210.57,3,1,4
UNSEEN_CUST_00663,Neelima Ravi,regular,upi,True,49141.74,4,1,5
UNSEEN_CUST_00664,Hema Barad,high_value,card,True,165636.52,7,0,7
UNSEEN_CUST_00665,Vasudha Kakar,regular,card,False,88494.61,3,1,4
UNSEEN_CUST_00666,Faqid Murthy,regular,upi,True,30149.4,4,1,5
UNSEEN_CUST_00667,Chanakya Khalsa,high_value,upi,True,259219.15,5,3,8
UNSEEN_CUST_00668,Henry Tripathi,regular,upi,True,53831.25,3,0,3
UNSEEN_CUST_00669,Gagan Karnik,regular,upi,True,99693.58,1,0,1
UNSEEN_CUST_00670,Mohini Sarkar,regular,netbanking,True,74834.01,6,1,7
UNSEEN_CUST_00671,Aarnav Sekhon,regular,netbanking,True,64621.73,3,0,3
UNSEEN_CUST_00672,Chavvi Bansal,regular,card,True,28601.0,2,1,3
UNSEEN_CUST_00673,Leela Devi,regular,upi,True,91020.16,6,0,6
UNSEEN_CUST_00674,Pranit Grewal,regular,upi,True,90839.76,4,0,4
UNSEEN_CUST_00675,Frado Brar,regular,upi,True,53264.73,3,0,3
UNSEEN_CUST_00676,Yashvi Krishna,regular,upi,True,38919.66,4,1,5
UNSEEN_CUST_00677,Thomas Mand,regular,upi,True,99617.28,3,2,5
UNSEEN_CUST_00678,Arunima Kapur,regular,card,True,53205.49,0,0,0
UNSEEN_CUST_00679,Dominic Nayar,new,card,True,19196.57,4,2,6
UNSEEN_CUST_00680,Samar Munshi,regular,netbanking,True,80758.95,0,0,0
UNSEEN_CUST_00681,Zaid Dada,regular,card,True,59340.21,5,1,6
UNSEEN_CUST_00682,Tristan Dixit,high_value,upi,True,287207.79,4,0,4
UNSEEN_CUST_00683,Frado Kari,new,upi,True,17261.9,3,2,5
UNSEEN_CUST_00684,Radha Kata,high_value,upi,False,210750.5,2,0,2
UNSEEN_CUST_00685,Shivani Ben,new,upi,True,15145.35,3,0,3
UNSEEN_CUST_00686,Siya Swamy,new,netbanking,True,1774.7,2,0,2
UNSEEN_CUST_00687,Neha Dhar,high_value,upi,True,335337.62,2,0,2
UNSEEN_CUST_00688,Hema Raghavan,regular,upi,False,38422.93,2,1,3
UNSEEN_CUST_00689,Wriddhish Sood,regular,upi,True,22434.53,1,0,1
UNSEEN_CUST_00690,Gayathri Keer,regular,upi,True,82979.52,5,1,6
UNSEEN_CUST_00691,Dhriti Barman,regular,upi,True,85355.34,5,0,5
UNSEEN_CUST_00692,Sathvik Andra,high_value,upi,True,467474.55,4,0,4
UNSEEN_CUST_00693,Ekani Kumar,regular,card,True,23249.78,2,1,3
UNSEEN_CUST_00694,Upasna Sarraf,high_value,netbanking,True,436031.2,0,0,0
UNSEEN_CUST_00695,Samar Mangal,high_value,upi,True,346743.2,1,0,1
UNSEEN_CUST_00696,Ekiya Pathak,new,upi,False,15210.84,0,0,0
UNSEEN_CUST_00697,Harinakshi Devan,regular,upi,True,48062.3,3,0,3
UNSEEN_CUST_00698,Upasna Patla,new,upi,True,4163.03,2,1,3
UNSEEN_CUST_00699,Sudiksha Dada,high_value,upi,True,415900.24,1,1,2
UNSEEN_CUST_00700,Sanya Khatri,regular,netbanking,True,98090.24,2,0,2
UNSEEN_CUST_00701,Arya Padmanabhan,regular,upi,True,37544.82,6,1,7
UNSEEN_CUST_00702,Ekalinga Nagar,new,upi,True,13823.84,1,1,2
UNSEEN_CUST_00703,Aayush Shenoy,regular,upi,True,98429.75,3,1,4
UNSEEN_CUST_00704,Janaki Shankar,high_value,card,True,400340.66,2,1,3
UNSEEN_CUST_00705,Pushti Nayak,new,upi,True,12914.85,4,0,4
UNSEEN_CUST_00706,Urmi Bora,regular,card,True,20367.19,3,0,3
UNSEEN_CUST_00707,Krisha Solanki,new,upi,True,5497.89,1,0,1
UNSEEN_CUST_00708,Gunbir Shukla,new,upi,True,8936.11,4,1,5
UNSEEN_CUST_00709,Bachittar Rao,high_value,upi,True,446249.02,2,0,2
UNSEEN_CUST_00710,Forum Ganesan,high_value,upi,True,372128.61,3,0,3
UNSEEN_CUST_00711,Chanchal Kakar,high_value,card,True,300912.7,1,0,1
UNSEEN_CUST_00712,Chakradhar Sabharwal,regular,upi,True,79311.5,4,0,4
UNSEEN_CUST_00713,Saksham Khatri,high_value,upi,True,441435.21,5,1,6
UNSEEN_CUST_00714,Yashica Bhandari,regular,upi,True,93311.33,4,0,4
UNSEEN_CUST_00715,Diya Dass,regular,upi,True,83744.59,4,0,4
UNSEEN_CUST_00716,Garima Kapadia,regular,card,True,53196.15,3,0,3
UNSEEN_CUST_00717,Thomas Pandey,regular,upi,True,31535.29,2,1,3
UNSEEN_CUST_00718,Yatin Kakar,regular,card,False,64138.07,0,1,1
UNSEEN_CUST_00719,Yashoda Kibe,new,upi,False,7586.5,4,0,4
UNSEEN_CUST_00720,Wridesh Pal,regular,card,False,93389.1,2,0,2
UNSEEN_CUST_00721,Vihaan Sood,regular,netbanking,True,63088.7,3,1,4
UNSEEN_CUST_00722,Janani Sinha,regular,upi,True,40642.29,2,1,3
UNSEEN_CUST_00723,Viraj Sandal,high_value,card,True,153773.67,4,0,4
UNSEEN_CUST_00724,Vedhika Parikh,regular,upi,True,73454.83,7,1,8
UNSEEN_CUST_00725,Charan Chauhan,regular,upi,True,87760.78,2,1,3
UNSEEN_CUST_00726,Mekhala Cherian,high_value,card,True,236786.55,1,0,1
UNSEEN_CUST_00727,Lekha Sabharwal,regular,upi,True,70948.66,1,0,1
UNSEEN_CUST_00728,Tripti Shetty,regular,upi,True,33862.62,5,1,6
UNSEEN_CUST_00729,Yatin Bose,high_value,card,True,302716.9,1,0,1
UNSEEN_CUST_00730,Vedika Radhakrishnan,regular,upi,True,32421.11,2,0,2
UNSEEN_CUST_00731,Chaman Comar,regular,card,True,83597.33,3,0,3
UNSEEN_CUST_00732,Sathvik Ramakrishnan,regular,upi,True,93818.13,1,2,3
UNSEEN_CUST_00733,Netra Bala,regular,upi,True,76784.57,6,0,6
UNSEEN_CUST_00734,Bina Buch,regular,card,True,99422.1,2,1,3
UNSEEN_CUST_00735,Pahal Kade,high_value,card,True,304001.0,3,1,4
UNSEEN_CUST_00736,Wishi Manne,regular,netbanking,True,80440.64,5,1,6
UNSEEN_CUST_00737,Wishi Chandra,regular,card,True,58584.48,1,0,1
UNSEEN_CUST_00738,Aashi Bedi,regular,upi,False,65975.31,6,1,7
UNSEEN_CUST_00739,Gopal Gade,regular,netbanking,True,80829.52,1,3,4
UNSEEN_CUST_00740,Theodore Char,regular,upi,False,23902.02,3,0,3
UNSEEN_CUST_00741,Yagnesh Dubey,regular,card,False,35948.98,2,0,2
UNSEEN_CUST_00742,Karan Balakrishnan,regular,upi,False,27252.41,5,1,6
UNSEEN_CUST_00743,Girindra Lad,regular,upi,True,54610.06,3,1,4
UNSEEN_CUST_00744,Qarin Bose,regular,card,True,54173.77,3,1,4
UNSEEN_CUST_00745,Samar Banik,regular,upi,True,75503.21,0,0,0
UNSEEN_CUST_00746,Samesh Khatri,regular,upi,True,86631.56,2,0,2
UNSEEN_CUST_00747,Gaurangi Kannan,regular,card,True,65293.66,2,1,3
UNSEEN_CUST_00748,Gautami Lalla,regular,upi,True,52312.24,5,2,7
UNSEEN_CUST_00749,Nikita Kata,new,card,True,7509.66,2,2,4
UNSEEN_CUST_00750,Fitan Solanki,regular,card,True,33794.72,7,1,8
UNSEEN_CUST_00751,Mohammed Tara,high_value,upi,True,418308.72,2,1,3
UNSEEN_CUST_00752,Pahal Dass,regular,netbanking,False,24717.29,2,1,3
UNSEEN_CUST_00753,Balendra Balakrishnan,regular,card,True,20783.6,1,1,2
UNSEEN_CUST_00754,Reva Kadakia,regular,upi,True,94431.08,4,1,5
UNSEEN_CUST_00755,Ikbal Jayaraman,regular,card,True,85665.64,3,0,3
UNSEEN_CUST_00756,Aarini Sheth,high_value,upi,True,363102.28,6,0,6
UNSEEN_CUST_00757,Jonathan Chaudry,new,upi,True,12643.47,3,2,5
UNSEEN_CUST_00758,Krishna Dhingra,regular,upi,True,91435.64,0,0,0
UNSEEN_CUST_00759,Kashish Chatterjee,regular,card,True,98842.11,4,0,4
UNSEEN_CUST_00760,Damyanti Dyal,regular,upi,False,51941.12,1,1,2
UNSEEN_CUST_00761,Qushi Kamdar,regular,upi,True,66150.15,4,0,4
UNSEEN_CUST_00762,Anvi Ramesh,regular,upi,True,27874.36,1,1,2
UNSEEN_CUST_00763,Atharv Subramaniam,regular,upi,True,66448.01,5,0,5
UNSEEN_CUST_00764,Chandani Chopra,regular,upi,False,24416.55,4,0,4
UNSEEN_CUST_00765,Jai Samra,regular,card,True,54932.34,2,0,2
UNSEEN_CUST_00766,Yashasvi Bhandari,regular,upi,True,44321.53,6,1,7
UNSEEN_CUST_00767,Devika Seshadri,regular,netbanking,True,65709.55,2,1,3
UNSEEN_CUST_00768,Gavin Khatri,regular,upi,True,82745.21,6,0,6
UNSEEN_CUST_00769,Neelima Dewan,regular,card,True,38282.15,1,1,2
UNSEEN_CUST_00770,Oliver Pillai,regular,card,False,51762.71,1,0,1
UNSEEN_CUST_00771,Vasudha Dewan,regular,card,True,44646.71,2,0,2
UNSEEN_CUST_00772,Suhani Oak,regular,upi,True,84999.56,3,0,3
UNSEEN_CUST_00773,Arin Bhagat,new,card,True,12048.28,3,0,3
UNSEEN_CUST_00774,Akshay Krish,new,upi,False,13748.68,3,1,4
UNSEEN_CUST_00775,Yasti Kant,regular,card,True,57985.17,1,0,1
UNSEEN_CUST_00776,Hemani Varma,high_value,card,True,104527.39,4,0,4
UNSEEN_CUST_00777,Falan Mangal,regular,upi,True,37608.88,4,1,5
UNSEEN_CUST_00778,Yahvi Bose,new,upi,True,2550.08,2,1,3
UNSEEN_CUST_00779,Yashawini Iyengar,regular,upi,False,78774.97,1,1,2
UNSEEN_CUST_00780,Oviya Viswanathan,high_value,card,True,414925.66,3,0,3
UNSEEN_CUST_00781,Nimrat Banik,regular,upi,True,54730.69,0,0,0
UNSEEN_CUST_00782,Dayamai Dutt,regular,upi,True,42283.75,5,0,5
UNSEEN_CUST_00783,Aditya Balakrishnan,regular,upi,True,49100.65,2,1,3
UNSEEN_CUST_00784,Neha Chaudhary,regular,card,True,20133.75,2,0,2
UNSEEN_CUST_00785,Gunbir Guha,regular,card,True,24396.37,2,0,2
UNSEEN_CUST_00786,Yochana Prakash,high_value,upi,True,275737.29,2,3,5
UNSEEN_CUST_00787,Isaac Bir,high_value,card,True,154899.56,3,1,4
UNSEEN_CUST_00788,Aarnav Kaur,regular,netbanking,True,69531.34,6,0,6
UNSEEN_CUST_00789,Orinder Saini,regular,card,True,56089.55,4,0,4
UNSEEN_CUST_00790,Timothy Sha,regular,card,True,46603.59,4,0,4
UNSEEN_CUST_00791,Warjas Som,regular,netbanking,True,20104.44,3,0,3
UNSEEN_CUST_00792,Arin Sodhi,regular,card,True,44290.2,5,0,5
UNSEEN_CUST_00793,Pratyush Grover,regular,upi,True,95356.67,3,0,3
UNSEEN_CUST_00794,Tanveer Khanna,regular,upi,True,97584.92,2,0,2
UNSEEN_CUST_00795,Edhitha Grover,regular,card,True,91993.23,5,0,5
UNSEEN_CUST_00796,Vedhika Pal,high_value,upi,True,195138.37,2,0,2
UNSEEN_CUST_00797,Unni Khosla,regular,card,True,32938.93,0,1,1
UNSEEN_CUST_00798,Amol Chokshi,regular,upi,True,57985.5,2,0,2
UNSEEN_CUST_00799,Charita Sathe,new,upi,True,5129.62,4,1,5
UNSEEN_CUST_00800,Sudiksha Comar,regular,upi,True,55806.21,3,1,4
UNSEEN_CUST_00801,Gabriel Zacharia,high_value,upi,True,112018.93,6,0,6
UNSEEN_CUST_00802,Sara Desai,high_value,card,True,261872.24,5,0,5
UNSEEN_CUST_00803,Deepa Kurian,regular,card,True,40786.18,2,2,4
UNSEEN_CUST_00804,Manan Chauhan,regular,upi,True,24616.12,2,0,2
UNSEEN_CUST_00805,Arin Prashad,regular,upi,True,53287.45,3,2,5
UNSEEN_CUST_00806,Vedant Sachar,regular,card,True,84002.07,3,0,3
UNSEEN_CUST_00807,Waida Pillai,regular,netbanking,True,76927.99,3,1,4
UNSEEN_CUST_00808,Frederick Chhabra,regular,upi,True,44274.27,7,0,7
UNSEEN_CUST_00809,Suhani Patil,regular,card,True,73403.37,2,1,3
UNSEEN_CUST_00810,Nirja Banerjee,high_value,card,True,373435.8,3,0,3
UNSEEN_CUST_00811,Dipta Mitra,regular,netbanking,True,69415.14,6,1,7
UNSEEN_CUST_00812,Wahab Mitter,new,card,True,3755.95,1,1,2
UNSEEN_CUST_00813,Advik Sachdeva,regular,upi,True,67590.97,2,5,7
UNSEEN_CUST_00814,Yagnesh Shanker,regular,upi,True,21001.19,4,0,4
UNSEEN_CUST_00815,Andrew Sarkar,regular,card,False,36376.89,2,0,2
UNSEEN_CUST_00816,Aarush Bhatti,high_value,card,True,241522.4,3,0,3
UNSEEN_CUST_00817,Vanya Mutti,high_value,upi,True,125496.0,3,0,3
UNSEEN_CUST_00818,Liam Nadkarni,regular,card,True,37908.41,0,1,1
UNSEEN_CUST_00819,Vedhika Arora,regular,upi,True,35527.03,5,2,7
UNSEEN_CUST_00820,Karan Sandhu,regular,netbanking,True,27381.99,1,0,1
UNSEEN_CUST_00821,Eesha Grewal,regular,upi,True,63227.2,2,0,2
UNSEEN_CUST_00822,Odika Chada,regular,card,True,73402.4,1,1,2
UNSEEN_CUST_00823,Avi Verma,regular,card,True,43542.14,1,0,1
UNSEEN_CUST_00824,Pranav Mohanty,new,upi,True,14270.33,2,2,4
UNSEEN_CUST_00825,Zashil Barman,regular,card,True,38420.79,2,0,2
UNSEEN_CUST_00826,Bhavani Wadhwa,regular,card,True,70315.29,1,0,1
UNSEEN_CUST_00827,Falguni Kapadia,regular,card,True,58059.06,4,2,6
UNSEEN_CUST_00828,Ishanvi Parekh,regular,card,False,50229.33,0,0,0
UNSEEN_CUST_00829,Reva Soni,regular,card,True,68167.04,3,0,3
UNSEEN_CUST_00830,Raagini Brahmbhatt,regular,upi,True,84303.13,1,0,1
UNSEEN_CUST_00831,Urvashi Vala,regular,card,True,24534.32,6,0,6
UNSEEN_CUST_00832,Kabir Anand,new,upi,True,11716.36,3,2,5
UNSEEN_CUST_00833,Liam Krish,regular,netbanking,True,38886.29,3,1,4
UNSEEN_CUST_00834,Meghana Chawla,regular,netbanking,True,50980.83,3,0,3
UNSEEN_CUST_00835,Turvi Mukhopadhyay,regular,card,True,45306.52,0,0,0
UNSEEN_CUST_00836,Ishita Deo,high_value,upi,True,108974.13,2,1,3
UNSEEN_CUST_00837,Isha Borra,regular,upi,True,36162.36,1,0,1
UNSEEN_CUST_00838,Faqid Sawhney,regular,upi,True,30323.54,5,1,6
UNSEEN_CUST_00839,Yochana Sibal,high_value,upi,True,132114.51,3,2,5
UNSEEN_CUST_00840,Suhani Padmanabhan,regular,card,True,53032.55,1,2,3
UNSEEN_CUST_00841,Aryan Subramanian,regular,upi,True,97388.15,5,0,5
UNSEEN_CUST_00842,Bhavini Khalsa,regular,card,True,30201.85,4,0,4
UNSEEN_CUST_00843,Vivaan More,new,card,True,10489.39,0,0,0
UNSEEN_CUST_00844,Ria Arora,regular,upi,True,55799.82,1,0,1
UNSEEN_CUST_00845,Krisha Char,regular,card,True,33294.91,2,2,4
UNSEEN_CUST_00846,Faris Brar,regular,upi,True,26005.17,3,1,4
UNSEEN_CUST_00847,Naksh Tata,regular,upi,True,96165.08,0,0,0
UNSEEN_CUST_00848,Ronith Issac,regular,upi,True,54846.59,6,0,6
UNSEEN_CUST_00849,Pahal Bhagat,regular,upi,True,53482.86,1,2,3
UNSEEN_CUST_00850,Chanchal Ben,high_value,upi,False,490213.53,3,0,3
UNSEEN_CUST_00851,Vivaan Karpe,regular,upi,True,68961.9,2,3,5
UNSEEN_CUST_00852,Vinaya Bali,regular,upi,True,23635.48,2,0,2
UNSEEN_CUST_00853,Yasti Balasubramanian,regular,netbanking,True,70441.2,3,0,3
UNSEEN_CUST_00854,Anvi Goda,regular,upi,True,65497.3,3,0,3
UNSEEN_CUST_00855,Kamya Wali,new,upi,True,17981.38,1,1,2
UNSEEN_CUST_00856,Akshay Bal,regular,upi,True,77960.62,2,3,5
UNSEEN_CUST_00857,Reva Bhatt,regular,upi,True,57968.65,2,0,2
UNSEEN_CUST_00858,Yahvi Keer,regular,card,True,36759.54,0,1,1
UNSEEN_CUST_00859,Hritik Prabhu,high_value,upi,True,120703.35,4,0,4
UNSEEN_CUST_00860,Manthan Batra,new,upi,True,7297.2,5,1,6
UNSEEN_CUST_00861,Bachittar Dewan,regular,upi,True,24334.19,1,1,2
UNSEEN_CUST_00862,Hemani Krishnamurthy,regular,upi,True,48799.29,2,0,2
UNSEEN_CUST_00863,Chasmum Palan,high_value,card,True,369634.89,4,1,5
UNSEEN_CUST_00864,Waida Hans,regular,upi,True,21707.22,7,2,9
UNSEEN_CUST_00865,Faqid Choudhury,high_value,upi,True,440165.05,1,1,2
UNSEEN_CUST_00866,Bhavini Chaudhary,high_value,card,True,416012.91,3,1,4
UNSEEN_CUST_00867,Yagnesh Sarin,regular,netbanking,False,61908.74,3,0,3
UNSEEN_CUST_00868,Fitan Ramakrishnan,new,card,True,13487.47,3,2,5
UNSEEN_CUST_00869,Ryan Batra,regular,card,True,91462.99,4,1,5
UNSEEN_CUST_00870,Yoshita Saxena,regular,upi,True,70748.04,2,0,2
UNSEEN_CUST_00871,Zaitra Sant,high_value,upi,True,347983.11,3,0,3
UNSEEN_CUST_00872,Ekansh Loyal,new,upi,True,8340.67,1,0,1
UNSEEN_CUST_00873,Waida Korpal,regular,upi,True,98189.45,3,0,3
UNSEEN_CUST_00874,Wahab D’Alia,regular,upi,True,73609.12,7,0,7
UNSEEN_CUST_00875,Yashica Bhandari,regular,upi,True,40751.84,4,0,4
UNSEEN_CUST_00876,Faqid Kapoor,new,upi,True,1465.92,1,1,2
UNSEEN_CUST_00877,Turvi Shanker,regular,card,True,68953.89,5,1,6
UNSEEN_CUST_00878,Bhanumati Dutta,regular,upi,True,38514.34,6,1,7
UNSEEN_CUST_00879,Jagvi Nagi,regular,upi,True,34040.59,1,0,1
UNSEEN_CUST_00880,Bimala Rajagopalan,regular,card,True,27598.29,2,0,2
UNSEEN_CUST_00881,Chakradhar Prakash,regular,upi,True,58758.74,5,0,5
UNSEEN_CUST_00882,Hredhaan Manne,high_value,card,True,190739.31,3,0,3
UNSEEN_CUST_00883,Arya Zachariah,regular,netbanking,True,37799.01,4,0,4
UNSEEN_CUST_00884,Odika Buch,regular,netbanking,True,69571.31,1,1,2
UNSEEN_CUST_00885,Ikbal Parsa,high_value,netbanking,True,431124.34,1,0,1
UNSEEN_CUST_00886,Zaid Pandit,high_value,netbanking,True,324954.68,4,1,5
UNSEEN_CUST_00887,Rudra Goel,regular,upi,True,28341.08,2,1,3
UNSEEN_CUST_00888,Ryan Rao,regular,card,True,45851.2,4,1,5
UNSEEN_CUST_00889,Zinal Bassi,regular,upi,True,41628.59,1,0,1
UNSEEN_CUST_00890,Lakshit Luthra,high_value,upi,True,208428.47,6,0,6
UNSEEN_CUST_00891,Inaya Vohra,regular,card,True,30159.35,3,2,5
UNSEEN_CUST_00892,Kashish Nagi,new,netbanking,True,5994.92,1,3,4
UNSEEN_CUST_00893,Unnati Hans,high_value,card,True,299739.41,4,1,5
UNSEEN_CUST_00894,Bhavya Warrior,regular,upi,True,85044.26,2,1,3
UNSEEN_CUST_00895,Kabir Brar,regular,card,True,59128.02,3,0,3
UNSEEN_CUST_00896,Manya Ghose,regular,upi,True,71642.34,3,0,3
UNSEEN_CUST_00897,Wridesh Dasgupta,regular,netbanking,True,47217.17,0,0,0
UNSEEN_CUST_00898,Nimrat Panchal,regular,upi,True,44907.93,2,0,2
UNSEEN_CUST_00899,Priya Ranganathan,new,upi,True,3623.58,4,0,4
UNSEEN_CUST_00900,Oeshi Parmar,regular,card,True,63544.13,2,1,3
UNSEEN_CUST_00901,Vasana Rattan,regular,card,False,53198.89,1,2,3
UNSEEN_CUST_00902,Yashoda Dutt,regular,upi,True,30069.73,3,0,3
UNSEEN_CUST_00903,Faqid Vig,high_value,netbanking,True,102413.15,3,2,5
UNSEEN_CUST_00904,Vinaya Gara,regular,upi,True,60516.77,4,1,5
UNSEEN_CUST_00905,Falguni Sarin,high_value,netbanking,True,280678.6,1,1,2
UNSEEN_CUST_00906,Yatan Patil,high_value,upi,True,113472.81,3,0,3
UNSEEN_CUST_00907,Ronith Gulati,regular,upi,True,63685.8,2,1,3
UNSEEN_CUST_00908,Vansha Sandal,regular,netbanking,True,72988.17,4,3,7
UNSEEN_CUST_00909,Yauvani Bajwa,regular,netbanking,True,91527.8,2,0,2
UNSEEN_CUST_00910,Udyati Nigam,new,upi,True,7419.68,3,2,5
UNSEEN_CUST_00911,Faras Ghosh,regular,netbanking,True,28866.7,2,0,2
UNSEEN_CUST_00912,Laksh Tripathi,regular,upi,True,29421.84,2,0,2
UNSEEN_CUST_00913,Tanmayi Mitra,regular,upi,True,89150.15,2,2,4
UNSEEN_CUST_00914,Warjas Reddy,high_value,netbanking,True,353282.44,3,1,4
UNSEEN_CUST_00915,Mohammed Kade,new,upi,True,1866.19,1,1,2
UNSEEN_CUST_00916,Hemangini Singhal,regular,upi,True,20562.94,7,1,8
UNSEEN_CUST_00917,Maanav Tak,regular,netbanking,True,47108.16,3,0,3
UNSEEN_CUST_00918,Meera Bahl,high_value,upi,True,360028.6,0,0,0
UNSEEN_CUST_00919,Yahvi Kaul,regular,card,True,33708.04,3,0,3
UNSEEN_CUST_00920,Pahal Arora,new,card,True,19947.1,4,0,4
UNSEEN_CUST_00921,Chanakya Gaba,high_value,card,True,425570.85,7,1,8
UNSEEN_CUST_00922,Lohit Chand,regular,card,True,59760.63,1,0,1
UNSEEN_CUST_00923,Timothy Nair,regular,card,True,88128.53,4,1,5
UNSEEN_CUST_00924,Tamanna Anne,regular,netbanking,True,45932.4,3,0,3
UNSEEN_CUST_00925,Ojas Krishnan,regular,upi,True,98212.47,3,2,5
UNSEEN_CUST_00926,Abdul Sarraf,high_value,card,True,170428.29,6,0,6
UNSEEN_CUST_00927,Gunbir Ravel,high_value,netbanking,True,367782.97,1,0,1
UNSEEN_CUST_00928,Nicholas Ramanathan,high_value,netbanking,False,468624.37,5,1,6
UNSEEN_CUST_00929,Irya Konda,new,upi,True,1512.04,2,1,3
UNSEEN_CUST_00930,Samarth Ben,regular,card,True,32216.11,4,0,4
UNSEEN_CUST_00931,Bhavini Ahuja,new,netbanking,True,15322.68,2,0,2
UNSEEN_CUST_00932,Bahadurjit Sangha,high_value,upi,True,350400.3,3,0,3
UNSEEN_CUST_00933,Aarini Oak,regular,card,True,87801.28,1,0,1
UNSEEN_CUST_00934,Owen Borde,regular,netbanking,True,41668.1,1,1,2
UNSEEN_CUST_00935,Vinaya Bala,high_value,upi,True,412697.99,6,2,8
UNSEEN_CUST_00936,Nidhi Rajagopal,regular,upi,False,71939.1,5,0,5
UNSEEN_CUST_00937,Onveer Bumb,new,upi,True,19175.32,3,1,4
UNSEEN_CUST_00938,Bahadurjit Kota,new,card,True,6795.51,3,1,4
UNSEEN_CUST_00939,Anika Wable,new,upi,True,3945.87,4,1,5
UNSEEN_CUST_00940,Bhavani Roy,regular,upi,True,66590.17,5,0,5
UNSEEN_CUST_00941,Jyoti Salvi,regular,card,True,84228.24,1,2,3
UNSEEN_CUST_00942,Gaurang Atwal,regular,upi,True,34960.46,3,2,5
UNSEEN_CUST_00943,Finn Mani,new,card,True,12255.62,1,1,2
UNSEEN_CUST_00944,Gunbir Pal,regular,netbanking,True,85368.11,2,0,2
UNSEEN_CUST_00945,Amol Seth,regular,upi,True,22297.22,5,0,5
UNSEEN_CUST_00946,Girik Luthra,new,upi,True,16968.26,3,2,5
UNSEEN_CUST_00947,Laban Mittal,regular,upi,False,33358.91,5,0,5
UNSEEN_CUST_00948,George Dua,regular,card,True,48795.2,3,1,4
UNSEEN_CUST_00949,Champak Ahuja,new,netbanking,True,1806.09,4,2,6
UNSEEN_CUST_00950,Aryan Barad,regular,upi,True,57266.39,2,0,2
UNSEEN_CUST_00951,Aradhana Muni,regular,upi,True,85096.35,5,1,6
UNSEEN_CUST_00952,Pavani Boase,new,upi,True,13361.95,3,0,3
UNSEEN_CUST_00953,Suhani Anand,regular,netbanking,True,34795.97,2,2,4
UNSEEN_CUST_00954,Christopher Solanki,high_value,card,False,482911.23,3,0,3
UNSEEN_CUST_00955,Ishanvi Sanghvi,new,netbanking,True,16473.53,0,0,0
UNSEEN_CUST_00956,Laban Dixit,high_value,upi,True,188882.83,5,0,5
UNSEEN_CUST_00957,Omisha Kala,regular,card,True,21426.78,4,0,4
UNSEEN_CUST_00958,Gavin Kamdar,regular,card,True,81486.55,4,0,4
UNSEEN_CUST_00959,Shaurya Madan,high_value,upi,True,337483.72,2,2,4
UNSEEN_CUST_00960,Gauri Sule,regular,upi,True,38425.31,0,0,0
UNSEEN_CUST_00961,Zayyan Thakkar,regular,upi,True,78931.72,3,0,3
UNSEEN_CUST_00962,Chanakya Nagy,new,card,True,9864.76,4,1,5
UNSEEN_CUST_00963,Anvi Varghese,regular,card,True,42148.1,7,3,10
UNSEEN_CUST_00964,Harinakshi Lanka,high_value,card,True,258587.7,1,0,1
UNSEEN_CUST_00965,Damini Mane,regular,netbanking,True,90187.3,2,1,3
UNSEEN_CUST_00966,Ishaan Garg,regular,upi,True,48673.3,3,0,3
UNSEEN_CUST_00967,Lajita Salvi,regular,upi,True,38295.27,3,0,3
UNSEEN_CUST_00968,Girik Karan,regular,upi,True,54137.55,2,1,3
UNSEEN_CUST_00969,Ria Viswanathan,regular,card,True,49699.42,3,0,3
UNSEEN_CUST_00970,Fiyaz Sundaram,high_value,card,True,374026.64,3,0,3
UNSEEN_CUST_00971,Wahab Divan,regular,netbanking,True,28128.04,3,2,5
UNSEEN_CUST_00972,Krishna Khare,high_value,upi,True,215669.7,3,2,5
UNSEEN_CUST_00973,Jagdish Manne,regular,card,True,78174.39,2,1,3
UNSEEN_CUST_00974,Kala Mukherjee,high_value,upi,True,184429.34,3,0,3
UNSEEN_CUST_00975,Samesh Baria,regular,upi,True,69448.29,5,0,5
UNSEEN_CUST_00976,Wridesh Chowdhury,regular,upi,True,71077.46,1,0,1
UNSEEN_CUST_00977,Meghana Verma,regular,upi,True,85880.61,5,2,7
UNSEEN_CUST_00978,Indira Raval,regular,upi,True,80784.44,1,0,1
UNSEEN_CUST_00979,Girik Thaman,regular,netbanking,True,77004.93,3,5,8
UNSEEN_CUST_00980,Chaaya Dyal,regular,netbanking,True,20632.17,3,0,3
UNSEEN_CUST_00981,David Thaker,regular,upi,True,84957.37,4,0,4
UNSEEN_CUST_00982,Ekanta Sha,regular,upi,False,59741.95,2,1,3
UNSEEN_CUST_00983,Azaan Bera,regular,netbanking,True,92985.58,4,0,4
UNSEEN_CUST_00984,Dev Basu,regular,upi,True,30365.74,2,0,2
UNSEEN_CUST_00985,Arya Modi,high_value,upi,True,198272.86,3,0,3
UNSEEN_CUST_00986,Azad Korpal,high_value,upi,True,325785.79,1,0,1
UNSEEN_CUST_00987,Vanya Chowdhury,regular,upi,True,82257.92,3,0,3
UNSEEN_CUST_00988,Gopal Oza,regular,upi,True,98380.72,2,0,2
UNSEEN_CUST_00989,Gautami Gaba,regular,netbanking,True,35581.28,0,0,0
UNSEEN_CUST_00990,Victor Banik,regular,card,True,81605.3,1,1,2
